diversityTrend,id,initVariability,intelligibility,languageDiversity,languageSize,memoryImpedance,mutationRate,populationSize,semanticSize,understandingThreshold
0.01736798811030256,16,0.1,0.32,37.61860357415346,281.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012978370109041019,16,0.1,0.1,28.80004711012639,272.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015790790551993793,16,0.1,0.2,32.214622280016165,291.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013310371402723899,16,0.1,0.16,26.91920190150926,308.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012449209775551535,16,0.1,0.28,24.707513306505874,279.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.009840626685210532,16,0.1,0.16,23.082914471453268,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014087358874118777,16,0.1,0.26,29.976592904268937,312.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015158444961672353,16,0.1,0.22,31.376399360977775,306.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01076556535072454,16,0.1,0.16,23.99373935483481,306.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012994553441180952,16,0.1,0.22,27.61931505955851,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.00988858556912313,16,0.1,0.26,23.878990312191988,280.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015505883285348262,16,0.1,0.2,31.472912627767506,279.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014237714989744105,16,0.1,0.22,29.174682232387887,278.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013288703984275544,16,0.1,0.26,28.75670489656752,285.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012894724867269239,16,0.1,0.28,25.873281289656013,281.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012077965058602886,16,0.1,0.28,25.36912617697588,271.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.017253545526361123,16,0.1,0.26,34.46912001103702,320.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014822279793902868,16,0.1,0.26,30.438179246895345,292.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012848771795787896,16,0.1,0.3,27.839568914062134,278.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01732326056049598,16,0.1,0.2,34.554213139220124,309.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012761343291615181,16,0.1,0.22,26.27099320700402,304.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01552356528793217,16,0.1,0.28,31.257258240396936,302.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01557647395027511,16,0.1,0.28,31.34544041841921,292.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01420863387472992,16,0.1,0.18,30.367046551271606,298.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015376503134770294,16,0.1,0.26,30.767687899236098,293.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013684790391136546,16,0.1,0.28,28.920351410883438,296.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012614950939082112,16,0.1,0.22,27.803963528820077,295.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010676883095017253,16,0.1,0.3,22.048463115231,268.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01303268766279819,16,0.1,0.28,27.62724724482907,315.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014560421970401733,16,0.1,0.2,30.167971208449515,308.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010646274768313852,16,0.1,0.26,24.064140284277112,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015178025676590162,16,0.1,0.24,32.7852977449691,304.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01221635388339707,16,0.1,0.22,23.209722705696002,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014801370709493111,16,0.1,0.2,33.87122680755263,307.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014323841519042826,16,0.1,0.32,32.265601345526335,294.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013204154180795454,16,0.1,0.34,26.035439066615126,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012058283321325787,16,0.1,0.28,26.91756790893106,281.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012000864833450371,16,0.1,0.28,22.14394298176857,276.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013789479524508584,16,0.1,0.14,27.977004844616186,283.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013601081199900607,16,0.1,0.24,28.62092264873534,306.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013711171076223022,16,0.1,0.2,26.29804339967824,285.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012570201467487826,16,0.1,0.32,27.395514751090094,306.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012964888234603423,16,0.1,0.18,26.66337818519916,295.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01448580218034364,16,0.1,0.26,30.295735777076253,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015509903732992823,16,0.1,0.16,33.81469202937236,295.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013151780269092141,16,0.1,0.24,26.188853538402288,310.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011368620085310007,16,0.1,0.12,23.62230785416697,308.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010426033086063996,16,0.1,0.22,24.504763828044776,275.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01389550240856534,16,0.1,0.18,28.331446545428985,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.0163073455178614,16,0.1,0.3,33.82346458111549,302.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013972801115674708,16,0.1,0.18,27.348177795204478,307.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.00964692800157114,16,0.1,0.22,19.08215910705837,278.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01633143981344939,16,0.1,0.24,33.716623719615264,297.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015405104944154447,16,0.1,0.24,33.34524062722916,294.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012380383008455023,16,0.1,0.34,25.396886878933785,289.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01384066902562087,16,0.1,0.28,27.70660092265821,297.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012377715457914147,16,0.1,0.26,26.189305125959788,290.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012103035394458542,16,0.1,0.3,25.76519417029095,298.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014958754458383914,16,0.1,0.16,32.203382800554934,323.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011879494863372489,16,0.1,0.28,23.824988911493893,285.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012313126650140742,16,0.1,0.16,26.762795251030777,287.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.018097847209242242,16,0.1,0.34,35.92657549189919,271.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015857723286108603,16,0.1,0.18,32.134272828569756,310.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01640292737319113,16,0.1,0.22,34.85973020709777,315.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014653818151735571,16,0.1,0.16,29.68001223178558,298.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01510470021736207,16,0.1,0.22,34.8165177052529,304.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01474759334786819,16,0.1,0.22,30.561319502039463,271.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010113233030573054,16,0.1,0.16,23.04733615769559,298.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.016955648621269834,16,0.1,0.24,34.755748025198734,312.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012782468727060596,16,0.1,0.18,25.958280792797513,291.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015717059717513155,16,0.1,0.18,32.083700988237325,318.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.017399914998830257,16,0.1,0.3,34.07849611453342,277.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012445861543622158,16,0.1,0.3,27.205886902794603,295.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011934762215236828,16,0.1,0.26,25.513978160271297,289.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015792354851617504,16,0.1,0.24,35.00108776072497,287.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01341619875240821,16,0.1,0.18,29.668221438597364,290.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01852947690849943,16,0.1,0.18,35.283844616783014,301.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012343057357821078,16,0.1,0.22,25.275066830296282,291.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014377739190001263,16,0.1,0.32,30.24045659970918,285.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011863793771044167,16,0.1,0.22,24.40879929698156,262.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015724273099954035,16,0.1,0.14,32.30865645205235,292.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014546548107317878,16,0.1,0.24,30.87799648321275,300.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.00971797549676281,16,0.1,0.38,22.094560767135565,298.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012280991652116468,16,0.1,0.1,26.026986711262172,295.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.016212685996588844,16,0.1,0.22,36.75575918781412,317.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015733745152179224,16,0.1,0.32,30.282603954145053,274.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014227099685400571,16,0.1,0.2,30.11616925359843,307.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013026513096405972,16,0.1,0.28,26.27359609696431,268.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.016891658820723788,16,0.1,0.16,34.91463216748619,331.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014353904464193221,16,0.1,0.2,32.04005899168328,307.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011754927427091085,16,0.1,0.26,25.872502617086965,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013245567388719544,16,0.1,0.2,27.42313928652946,308.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010464581983311358,16,0.1,0.2,24.50967812974489,295.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01511009870031367,16,0.1,0.22,31.201608752657428,303.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01433100337088819,16,0.1,0.18,32.450203779883694,314.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011563986148355791,16,0.1,0.2,23.88572749401469,278.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011852951187886731,16,0.1,0.2,24.15237430605418,287.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01290636957154233,16,0.1,0.14,28.207190605325547,283.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01366734659311212,16,0.1,0.24,26.445545312416495,286.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014508391151677463,16,0.1,0.26,28.00723338223672,295.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010218934423690658,16,0.1,0.26,23.388006923511774,273.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010965526828835092,16,0.1,0.22,23.027799592804733,284.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01165387146803668,16,0.1,0.28,24.659477815101507,287.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014032728089338564,16,0.1,0.22,28.174954436833442,298.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013328427787268416,16,0.1,0.14,28.34461951667125,298.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012959949867366915,16,0.1,0.3,26.41273849392669,270.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012279944738609666,16,0.1,0.3,24.92330749689855,269.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01404854397116894,16,0.1,0.16,28.256940168549136,291.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010651289591795714,16,0.1,0.4,23.06234716141263,300.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01609317399563177,16,0.1,0.24,32.58554330430344,306.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.015052536716632679,16,0.1,0.2,32.20316442702794,317.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.014272473134499827,16,0.1,0.18,29.61764926295591,305.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.013431868058423134,16,0.1,0.32,27.592089926891923,306.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.010312484888043132,16,0.1,0.3,22.89602873200936,287.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.012800236206831028,15,0.1,0.2,25.38337192743559,295.0,1.6,0.3,50.0,20.0,0.005
0.015173857827330599,16,0.1,0.38,30.434106129330758,291.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011629395797873079,15,0.1,0.12,23.72903200677155,280.0,1.6,0.3,50.0,20.0,0.005
0.011702931226847148,16,0.1,0.14,26.3119042421746,306.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01419840017049528,15,0.1,0.26,28.468498604841454,302.0,1.6,0.3,50.0,20.0,0.005
0.017534237749534897,16,0.1,0.2,37.08769130295982,329.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.01594384760980269,15,0.1,0.14,33.78944680253797,304.0,1.6,0.3,50.0,20.0,0.005
0.012833980311045379,15,0.1,0.26,25.760061833790104,270.0,1.6,0.3,50.0,20.0,0.005
0.01783999273699362,15,0.1,0.32,36.92080151109791,289.0,1.6,0.3,50.0,20.0,0.005
0.01778988612566996,15,0.1,0.06,35.9434027772838,300.0,1.6,0.3,50.0,20.0,0.005
0.015439059544320843,16,0.1,0.18,33.04061809876497,323.0,1.7000000000000002,0.3,50.0,20.0,0.005
0.011197387738182601,15,0.1,0.2,27.059271722091903,277.0,1.6,0.3,50.0,20.0,0.005
0.014579955755599075,15,0.1,0.14,27.8554014724506,302.0,1.6,0.3,50.0,20.0,0.005
0.009080169790583428,15,0.1,0.24,20.300815406317408,294.0,1.6,0.3,50.0,20.0,0.005
0.01156237390348591,15,0.1,0.28,23.08766104597702,292.0,1.6,0.3,50.0,20.0,0.005
0.014947506097223383,15,0.1,0.26,31.536470153659113,314.0,1.6,0.3,50.0,20.0,0.005
0.01391178620059113,15,0.1,0.16,28.405737769756282,291.0,1.6,0.3,50.0,20.0,0.005
0.014094584379705136,15,0.1,0.2,27.374143223396654,304.0,1.6,0.3,50.0,20.0,0.005
0.015389058086790136,15,0.1,0.24,30.69718023402388,306.0,1.6,0.3,50.0,20.0,0.005
0.009971594280883235,15,0.1,0.24,18.893282185425914,289.0,1.6,0.3,50.0,20.0,0.005
0.014191674486356295,15,0.1,0.22,28.269767764925422,309.0,1.6,0.3,50.0,20.0,0.005
0.012837168650876208,15,0.1,0.16,27.999835958130888,304.0,1.6,0.3,50.0,20.0,0.005
0.015415324404375695,15,0.1,0.2,30.168812952761073,292.0,1.6,0.3,50.0,20.0,0.005
0.016285182321773985,15,0.1,0.12,34.62818329470432,292.0,1.6,0.3,50.0,20.0,0.005
0.013618121227566447,15,0.1,0.2,27.63455405390383,295.0,1.6,0.3,50.0,20.0,0.005
0.011150116858163925,15,0.1,0.24,24.28792448763908,283.0,1.6,0.3,50.0,20.0,0.005
0.013140400115477154,15,0.1,0.22,27.236873703091423,291.0,1.6,0.3,50.0,20.0,0.005
0.014451182916882072,15,0.1,0.24,30.1580531691221,300.0,1.6,0.3,50.0,20.0,0.005
0.01629837949027165,15,0.1,0.18,34.13567428443049,328.0,1.6,0.3,50.0,20.0,0.005
0.0137028578121104,15,0.1,0.24,29.552232923181265,302.0,1.6,0.3,50.0,20.0,0.005
0.010126048311750707,15,0.1,0.22,22.12569496107728,303.0,1.6,0.3,50.0,20.0,0.005
0.017405121088924762,15,0.1,0.26,33.75954177260427,296.0,1.6,0.3,50.0,20.0,0.005
0.012841339125341852,15,0.1,0.28,27.217709867156646,269.0,1.6,0.3,50.0,20.0,0.005
0.011943882798950634,15,0.1,0.12,27.389711954202262,285.0,1.6,0.3,50.0,20.0,0.005
0.01689069317129519,15,0.1,0.12,36.72614263372,313.0,1.6,0.3,50.0,20.0,0.005
0.010943081315891705,15,0.1,0.34,24.00050133723583,295.0,1.6,0.3,50.0,20.0,0.005
0.013253641205423605,15,0.1,0.3,27.195664422159332,266.0,1.6,0.3,50.0,20.0,0.005
0.011598303067880782,15,0.1,0.24,27.00018586801444,283.0,1.6,0.3,50.0,20.0,0.005
0.012946396739342916,15,0.1,0.26,28.472140931129996,304.0,1.6,0.3,50.0,20.0,0.005
0.014903553658423224,15,0.1,0.28,33.02142575470325,307.0,1.6,0.3,50.0,20.0,0.005
0.013936175943266104,15,0.1,0.26,27.896526276412562,300.0,1.6,0.3,50.0,20.0,0.005
0.012982143259646889,15,0.1,0.26,26.469360844036427,286.0,1.6,0.3,50.0,20.0,0.005
0.014019148625231327,15,0.1,0.18,27.663711229305328,313.0,1.6,0.3,50.0,20.0,0.005
0.014052480542438373,15,0.1,0.36,31.073702585953747,302.0,1.6,0.3,50.0,20.0,0.005
0.01805639384514806,15,0.1,0.24,36.512023452587634,342.0,1.6,0.3,50.0,20.0,0.005
0.015147026786328108,15,0.1,0.2,34.150538739203746,351.0,1.6,0.3,50.0,20.0,0.005
0.015047590500750873,15,0.1,0.16,33.48793364144188,314.0,1.6,0.3,50.0,20.0,0.005
0.013928610421042669,15,0.1,0.28,30.369868034823043,318.0,1.6,0.3,50.0,20.0,0.005
0.014338724466732743,15,0.1,0.28,28.998115482170274,310.0,1.6,0.3,50.0,20.0,0.005
0.009692784301339331,15,0.1,0.16,19.769612260787973,276.0,1.6,0.3,50.0,20.0,0.005
0.008911278992027616,15,0.1,0.38,17.3905303401434,254.0,1.6,0.3,50.0,20.0,0.005
0.01352666886384453,15,0.1,0.14,28.326230569604302,303.0,1.6,0.3,50.0,20.0,0.005
0.012974343386002615,15,0.1,0.18,26.674304485657427,285.0,1.6,0.3,50.0,20.0,0.005
0.011934151972964472,15,0.1,0.2,24.286009398447423,282.0,1.6,0.3,50.0,20.0,0.005
0.01366046793948429,15,0.1,0.32,31.161516320549012,277.0,1.6,0.3,50.0,20.0,0.005
0.012731369085405208,15,0.1,0.26,27.212898069589503,302.0,1.6,0.3,50.0,20.0,0.005
0.01188611864813409,15,0.1,0.22,25.364845358811554,287.0,1.6,0.3,50.0,20.0,0.005
0.013367086054917368,15,0.1,0.22,26.945165396165304,292.0,1.6,0.3,50.0,20.0,0.005
0.014823276365041592,15,0.1,0.18,32.758590063655284,322.0,1.6,0.3,50.0,20.0,0.005
0.013276779805605729,15,0.1,0.24,26.14849388116281,314.0,1.6,0.3,50.0,20.0,0.005
0.014318781771894726,15,0.1,0.12,30.334088484733687,290.0,1.6,0.3,50.0,20.0,0.005
0.00954791101501392,15,0.1,0.36,23.397445648694273,282.0,1.6,0.3,50.0,20.0,0.005
0.012620983618355158,15,0.1,0.14,27.389092236928395,314.0,1.6,0.3,50.0,20.0,0.005
0.010378446875417328,15,0.1,0.26,21.58982285651779,280.0,1.6,0.3,50.0,20.0,0.005
0.01256653471116183,15,0.1,0.16,26.728511791738203,297.0,1.6,0.3,50.0,20.0,0.005
0.01509359281808239,15,0.1,0.16,31.91125894765612,317.0,1.6,0.3,50.0,20.0,0.005
0.015452825476288835,15,0.1,0.22,30.911193739007558,299.0,1.6,0.3,50.0,20.0,0.005
0.014267760194152636,15,0.1,0.3,29.58430698128729,292.0,1.6,0.3,50.0,20.0,0.005
0.011954034554223624,15,0.1,0.34,25.997929892047107,272.0,1.6,0.3,50.0,20.0,0.005
0.014547414502657268,15,0.1,0.32,29.153249614505402,289.0,1.6,0.3,50.0,20.0,0.005
0.014211133545336718,15,0.1,0.2,30.001255450852774,289.0,1.6,0.3,50.0,20.0,0.005
0.011541406156194688,15,0.1,0.26,24.51026071687208,279.0,1.6,0.3,50.0,20.0,0.005
0.009637416996937872,15,0.1,0.26,21.9120448459445,286.0,1.6,0.3,50.0,20.0,0.005
0.013615969821302771,15,0.1,0.18,27.679426176585583,285.0,1.6,0.3,50.0,20.0,0.005
0.012272812047424395,15,0.1,0.16,25.47040660270012,286.0,1.6,0.3,50.0,20.0,0.005
0.013694919954898618,15,0.1,0.26,27.885604402132913,324.0,1.6,0.3,50.0,20.0,0.005
0.014843392078437198,15,0.1,0.22,28.888794146367296,293.0,1.6,0.3,50.0,20.0,0.005
0.016519937968913732,15,0.1,0.22,33.708616082882315,284.0,1.6,0.3,50.0,20.0,0.005
0.00970068142319974,15,0.1,0.18,20.421828620811738,307.0,1.6,0.3,50.0,20.0,0.005
0.016755689814155976,15,0.1,0.28,35.0721121338044,314.0,1.6,0.3,50.0,20.0,0.005
0.015652907748225607,15,0.1,0.26,31.87213723286885,320.0,1.6,0.3,50.0,20.0,0.005
0.011274621358445876,15,0.1,0.2,24.91385142372298,302.0,1.6,0.3,50.0,20.0,0.005
0.0165682027241366,15,0.1,0.1,31.69158445066456,302.0,1.6,0.3,50.0,20.0,0.005
0.012236458219176296,15,0.1,0.24,27.29308293527758,312.0,1.6,0.3,50.0,20.0,0.005
0.012825249923259258,15,0.1,0.1,27.96273286932021,311.0,1.6,0.3,50.0,20.0,0.005
0.010645274041653358,15,0.1,0.32,22.314575697492245,275.0,1.6,0.3,50.0,20.0,0.005
0.013541459908190367,15,0.1,0.22,27.875066770662244,294.0,1.6,0.3,50.0,20.0,0.005
0.01286848197607456,15,0.1,0.24,25.614933607063115,290.0,1.6,0.3,50.0,20.0,0.005
0.011766270403240658,15,0.1,0.16,26.35284938232776,309.0,1.6,0.3,50.0,20.0,0.005
0.01607419605447533,15,0.1,0.16,31.55677181405158,322.0,1.6,0.3,50.0,20.0,0.005
0.015947825007684442,15,0.1,0.22,31.109762806127254,305.0,1.6,0.3,50.0,20.0,0.005
0.015455541056354756,15,0.1,0.26,29.067413877267008,287.0,1.6,0.3,50.0,20.0,0.005
0.013634056233252766,15,0.1,0.28,29.28744588308817,278.0,1.6,0.3,50.0,20.0,0.005
0.014261953692764902,15,0.1,0.16,31.4789769540023,304.0,1.6,0.3,50.0,20.0,0.005
0.013860768528929585,15,0.1,0.22,27.39961152656303,288.0,1.6,0.3,50.0,20.0,0.005
0.013464451800873054,15,0.1,0.26,28.638006659104345,278.0,1.6,0.3,50.0,20.0,0.005
0.013000940159721454,15,0.1,0.24,26.74501441382892,311.0,1.6,0.3,50.0,20.0,0.005
0.014728119687412491,15,0.1,0.28,29.702698302371644,309.0,1.6,0.3,50.0,20.0,0.005
0.012421379674731918,15,0.1,0.3,23.57269436918154,283.0,1.6,0.3,50.0,20.0,0.005
0.011146091758720453,15,0.1,0.2,24.790807824299453,282.0,1.6,0.3,50.0,20.0,0.005
0.011353159456688357,15,0.1,0.22,25.35232481700812,301.0,1.6,0.3,50.0,20.0,0.005
0.012763574124036583,15,0.1,0.26,27.13143678448227,282.0,1.6,0.3,50.0,20.0,0.005
0.013186112215416565,15,0.1,0.32,25.94709021031785,306.0,1.6,0.3,50.0,20.0,0.005
0.015048318875155672,15,0.1,0.3,28.531909028363287,288.0,1.6,0.3,50.0,20.0,0.005
0.013742979165604342,15,0.1,0.1,26.3535158397697,277.0,1.6,0.3,50.0,20.0,0.005
0.013459088542475552,15,0.1,0.16,27.473671173920426,300.0,1.6,0.3,50.0,20.0,0.005
0.01342953520474912,15,0.1,0.38,26.954763298071057,289.0,1.6,0.3,50.0,20.0,0.005
0.013713621261336318,15,0.1,0.2,30.555756214463322,288.0,1.6,0.3,50.0,20.0,0.005
0.011757655190537524,15,0.1,0.26,24.96101890304211,290.0,1.6,0.3,50.0,20.0,0.005
0.010792248464778536,15,0.1,0.16,22.533915474351794,297.0,1.6,0.3,50.0,20.0,0.005
0.01441446118641052,15,0.1,0.2,29.25649642183058,300.0,1.6,0.3,50.0,20.0,0.005
0.01385676812555624,15,0.1,0.1,25.512653778154213,322.0,1.6,0.3,50.0,20.0,0.005
0.012340425762584577,15,0.1,0.2,26.088771611210504,293.0,1.6,0.3,50.0,20.0,0.005
0.014826742434210675,15,0.1,0.2,29.473556047517977,294.0,1.6,0.3,50.0,20.0,0.005
0.013204277946885726,15,0.1,0.14,28.870170026163564,318.0,1.6,0.3,50.0,20.0,0.005
0.014944302462954391,15,0.1,0.24,31.201134418575037,286.0,1.6,0.3,50.0,20.0,0.005
0.016348502173089266,15,0.1,0.22,35.19200367416066,315.0,1.6,0.3,50.0,20.0,0.005
0.010760783981049385,15,0.1,0.16,22.748608768447966,283.0,1.6,0.3,50.0,20.0,0.005
0.014455119252688046,15,0.1,0.24,30.418646039681505,285.0,1.6,0.3,50.0,20.0,0.005
0.013320929903203323,15,0.1,0.18,29.80196109769617,303.0,1.6,0.3,50.0,20.0,0.005
0.01455896047466873,15,0.1,0.26,29.284952805449446,331.0,1.6,0.3,50.0,20.0,0.005
0.014081131741296538,15,0.1,0.18,28.87967446166353,295.0,1.6,0.3,50.0,20.0,0.005
0.01737132385779754,15,0.1,0.32,33.0894114211325,308.0,1.6,0.3,50.0,20.0,0.005
0.01348658016247585,15,0.1,0.22,27.6026671276713,295.0,1.6,0.3,50.0,20.0,0.005
0.016855643896413076,15,0.1,0.26,36.41493020131265,307.0,1.6,0.3,50.0,20.0,0.005
0.015252852199830197,15,0.1,0.2,31.81793322533535,279.0,1.6,0.3,50.0,20.0,0.005
0.015247295995213813,15,0.1,0.14,32.03971840663052,305.0,1.6,0.3,50.0,20.0,0.005
0.013135994492969118,15,0.1,0.24,29.196343886860088,298.0,1.6,0.3,50.0,20.0,0.005
0.009910809504748357,15,0.1,0.14,21.618836294103506,287.0,1.6,0.3,50.0,20.0,0.005
0.014167054106950367,15,0.1,0.26,30.874977523091317,310.0,1.6,0.3,50.0,20.0,0.005
0.014283449029089661,15,0.1,0.24,28.13154770177757,277.0,1.6,0.3,50.0,20.0,0.005
0.011619019710465837,15,0.1,0.26,23.000068289871603,280.0,1.6,0.3,50.0,20.0,0.005
0.014127916810295236,15,0.1,0.26,28.818223585891676,287.0,1.6,0.3,50.0,20.0,0.005
0.013009754742164821,15,0.1,0.26,30.010405756439507,287.0,1.6,0.3,50.0,20.0,0.005
0.014052157778097128,15,0.1,0.2,31.36446110139533,298.0,1.6,0.3,50.0,20.0,0.005
0.01344125887603213,15,0.1,0.24,27.70685459352752,299.0,1.6,0.3,50.0,20.0,0.005
0.016016288837626458,15,0.1,0.26,33.27363085683291,305.0,1.6,0.3,50.0,20.0,0.005
0.015837940738278357,15,0.1,0.26,33.215042105365335,305.0,1.6,0.3,50.0,20.0,0.005
0.01283314400309444,15,0.1,0.26,28.759848182366493,292.0,1.6,0.3,50.0,20.0,0.005
0.010291493036614849,15,0.1,0.22,23.156996835178457,292.0,1.6,0.3,50.0,20.0,0.005
0.012545976997463206,15,0.1,0.22,27.099086263298418,290.0,1.6,0.3,50.0,20.0,0.005
0.012820594496788146,15,0.1,0.18,27.693844576755314,303.0,1.6,0.3,50.0,20.0,0.005
0.016326578385704806,15,0.1,0.22,34.381897240897274,302.0,1.6,0.3,50.0,20.0,0.005
0.014503383409708451,15,0.1,0.16,31.75606054827636,307.0,1.6,0.3,50.0,20.0,0.005
0.012139236365417036,15,0.1,0.16,25.411500608112238,314.0,1.6,0.3,50.0,20.0,0.005
0.014531841686753748,15,0.1,0.24,30.634658845523006,292.0,1.6,0.3,50.0,20.0,0.005
0.011236274237801047,15,0.1,0.2,24.759499712910234,274.0,1.6,0.3,50.0,20.0,0.005
